avg_elo,avg_opponent_elo,win_rate,loss_rate,draw_rate,avg_moves,freq_Sicilian Defense,freq_French Defense,freq_Queen's Pawn Game,freq_Scandinavian Defense,freq_King's Pawn Game,freq_English Opening,freq_Caro-Kann Defense,freq_Philidor Defense,freq_Italian Game,freq_Modern Defense,freq_Blitz,freq_Bullet,freq_Classical,freq_Correspondence
-0.04870796428380542,-0.10592918697639549,-1.1650506160483984,-1.3712532716826664,7.143601426482067,1.6337106863167126,0.00868598468505319,0.04555016781332149,0.0658547421372262,-0.11226294412625204,-0.030917106522860224,-0.1421714432235807,-0.15720316806983126,-0.1574513307996779,-0.08059586863808942,-0.2481396299524622,-0.10842349226842055,-0.3740279833702619,0.24056476211389108,0.36948039199026317
0.4208463516057069,0.12083349693381186,1.0455553706092928,-0.9866786851503463,-0.12720171896879914,0.07051632844025037,2.6296317720437354,-0.3130368762409469,-0.291452727418751,-0.2950066089374169,-0.3087181625842853,-0.17309107457224726,-0.19951663117374335,-0.20199285348929122,-0.2230424783156191,-0.19415008466531727,-0.3865133709160104,-0.3409157482430997,0.640614952053536,-0.14296337123622407
-0.32308815705821914,-0.3120007107025767,-0.167771668133941,0.24924376301784146,-0.23632503903848512,-0.04020994479353554,-0.6160183975394461,-0.46992315617769004,-0.4315582256431544,-0.39028036051138837,-0.3023973295886543,-0.27279313570870195,-0.2734158332870511,-0.32509495740443256,-0.3454746805251514,12.967128479571537,-0.07121492463507213,-0.1056287939405071,0.1493320750550073,-0.03493858015176707
1.1103085530558499,1.086475237033601,0.18694154946065147,-0.21800823511929374,0.09401946841718352,0.472311879088839,0.30341408569574063,0.05090799800534711,-0.10848799572418691,-0.10167274865569699,-0.30233017519835886,0.004049930853097065,0.045239546633480725,-0.1749375349355863,-0.1201191065009788,-0.05104932452211612,1.2286550824008737,-0.33362790505049517,-0.9015630749275145,-0.15230350477743282
-0.30776865398120834,-0.33918146305735414,-0.03421997899327118,0.03638105442204703,-0.007195523173179087,0.022271953923832983,-0.27343204408600796,-0.23078843847599048,-0.037042001596205756,-0.14898469297829348,0.16304376993860187,-0.19262889687478826,-0.2054607471833345,2.9567514484660387,-0.07522422012774993,-0.19260479013793816,-0.39686300181111095,-0.3658661329059499,0.664253325697647,-0.1333875825517327
-0.4405487695879258,-0.385096771263458,-0.18078614490771952,0.2545389661354475,-0.2149376522958681,-0.07273204781400112,-0.5294610972168854,-0.37572941621404443,4.479146077328262,-0.2641062889862126,-0.2990582245183789,-0.2555174728091721,-0.2667437262857846,-0.24462943523993996,-0.29931595471078853,-0.20613567950750053,-0.2641236470779371,-0.2564341146403635,0.4706925198938366,-0.15387169603349146
0.21418076873667755,0.20004876588198262,0.0826179981221751,-0.04445462530458532,-0.10450727748317443,0.06670894584109249,-0.04799069296490444,-0.2339600160091706,-0.30793786914283666,-0.2888454086829092,-0.3005494377333237,5.119047518589626,-0.1574141816295264,-0.2752244405822822,-0.2714488778421858,-0.1663358396296798,0.10369292488176962,-0.08377061023109059,-0.03309649623657365,-0.031644363904458656
-0.0003719738073851639,0.010008469375803516,-0.02131572071041598,0.07864763911696578,-0.16269808520428666,-0.011005649486059513,-0.4018577686561301,3.8850292997703932,-0.2644811608013841,-0.3196412963326595,-0.28760713547524774,-0.2138783288019242,-0.2285995497446266,-0.2542622094693149,-0.2654171346151208,-0.20281479601643776,-0.006474638948091615,-0.24897755954232487,0.21214357772212417,-0.12818179933892676
0.06105132642107985,0.06182208923742474,-0.009804482140344592,-0.0006688702219841711,0.02969193082449292,0.1983355943490028,-0.3170300602320388,-0.24972001145269615,-0.2247203538747732,-0.19658983602001348,-0.21076215030553508,-0.10519941119367242,-0.17768591063594313,-0.19806690568365504,-0.2111844529434876,4.491703637750598,0.10615382049512682,0.1667554820738725,-0.1681186322645714,-0.1460102253340796
-0.8566415127525251,-0.45268353555439245,-1.0339429815141574,1.0956828298610022,-0.2127744352502611,-0.5675655126680363,-0.3636675394299425,-0.19781044901498768,-0.10687481112596539,-0.10364570525677944,0.08518825944491956,-0.16307398240887064,-0.1874723190419179,-0.1387323387001511,-0.06720846811510907,-0.16184101800316678,-0.765269026447528,-0.3860512547709039,1.0293397920514484,-0.13428577811341172
-0.39678203798963774,-0.37633825968207724,-0.07298435435045203,0.09226170522550753,-0.05693528507717433,-0.14486706101913044,-0.40533612979352374,-0.27747162571902073,-0.054703774982276104,4.402384788813695,-0.16053591600635864,-0.24277969499127186,-0.2266539706041787,-0.28637165903765427,-0.2932986035153592,-0.20221932151369043,-0.11939337014697803,-0.23875156945879952,0.3081202153021221,-0.112349093042074
-0.34727111040833336,-0.2435058729419416,-0.2016590502293792,0.2826719912155836,-0.23628381221004324,-0.01568315547107264,-0.5660666612115459,-0.45542146571506886,-0.41823435132961506,-0.3765471208000419,-0.309704641975019,-0.27917042459628705,-0.2965260637699277,8.858153902382824,-0.3129704262816231,-0.2568644488652804,-0.25929412627927084,-0.36955609091656233,0.4372328586743727,0.18740799406323008
-0.3765938774337305,-0.17873694826391642,-0.24925671091329796,0.3143268514986341,-0.19446345979410706,-0.25120864764620043,-0.0903394524166816,-0.0013103025034757047,-0.07408664111791233,0.02128091593487195,-0.15066229606703016,-0.10768645606832535,-0.069716749693836,-0.14780556549231544,-0.1517658394795932,0.009066186582222973,-0.6741905531216243,2.3778123646027356,-0.9043345822159864,-0.14585284987186783
